53.5,-81,53.5,-80
52,-81.5,53,-81.5
53.5,-77,53.5,-76
56.5,-1,56.5,0
52,-1.5,53,-1.5
55.5,-103,55.5,-102
52,-104,53,-104
53.5,-123,53.5,-122
53.5,-119,53.5,-118
52,-116.5,53,-116.5
54.5,-115,54.5,-114
54.5,-105,54.5,-104
53.5,-91,53.5,-90
53.5,-57,53.5,-56
52,-57.5,53,-57.5
53.5,-35,53.5,-34
53.5,-33,53.5,-32
53.5,-83,53.5,-82
54.5,-73,54.5,-72
53.5,-67,53.5,-66
53.5,-23,53.5,-22
53.5,-17,53.5,-16
52,-12.5,53,-12.5
53.5,-9,53.5,-8
54.5,-3,54.5,-2
54.5,-49,54.5,-48
54,-125.5,55,-125.5
54,-119,55,-119
54,-111.5,55,-111.5
54,-92.5,55,-92.5
54,-87.5,55,-87.5
54,-79.5,55,-79.5
54,-75.5,55,-75.5
54,-65.5,55,-65.5
54,-67.5,55,-67.5
54,-61.5,55,-61.5
54,-37.5,55,-37.5
54,-31.5,55,-31.5
54,-17.5,55,-17.5
54,-7.5,55,-7.5
55.5,-77,55.5,-76
55.5,-57,55.5,-56
56.5,-47,56.5,-46
54,-44.5,55,-44.5
55.5,-35,55.5,-34
56.5,-99,56.5,-98
55,-98,54,-98
56.5,-97,56.5,-96
55.5,-79,55.5,-78
56,-63,56,-62
55.5,-51,55.5,-50
54,-51.5,55,-51.5
55.5,-111,55.5,-110
56.5,-95,56.5,-94
55.5,-87,55.5,-86
55.5,-69,55.5,-68
57.5,-25,57.5,-24
54,-26.5,55,-26.5
55.5,-19,55.5,-18
56.5,-125,56.5,-124
57.5,-53,57.5,-52
56,-29,56,-28
55.5,-11,55.5,-10
56.5,-65,56.5,-64
55.5,-43,55.5,-42
56.5,-31,56.5,-30
56,-113.5,57,-113.5
56,-118.5,57,-118.5
56,-109.5,57,-109.5
56,-105.5,57,-105.5
56,-85.5,57,-85.5
56,-80.5,57,-80.5
56,-74.5,57,-74.5
56,-69.5,57,-69.5
56,-60.5,57,-60.5
56,-55.5,57,-55.5
56,-49.5,57,-49.5
56,-41.5,57,-41.5
56,-35.5,57,-35.5
56,-27.5,57,-27.5
56,-19.5,57,-19.5
56,-4.5,57,-4.5
57.5,-71,57.5,-70
57.5,-11,57.5,-10
56,-9.5,57,-9.5
58.5,-83,58.5,-82
57.5,-37,57.5,-36
59.5,-123,59.5,-122
59.5,-113,59.5,-112
57.5,-93,57.5,-92
57.5,-27,57.5,-26
58.5,-109,58.5,-108
57.5,-85,57.5,-84
57.5,-59,57.5,-58
57,-55,57,-54
58.5,-21,58.5,-20
57.5,-17,57.5,-16
56,-15.5,57,-15.5
57.5,-13,57.5,-12
56,-13.5,57,-13.5
61.5,-9,61.5,-8
58.5,-7,58.5,-6
57.5,-41,57.5,-40
58.5,-15,58.5,-14
58,-125.5,59,-125.5
58,-103.5,59,-103.5
58,-99.5,59,-99.5
58,-95.5,59,-95.5
58,-88.5,59,-88.5
58,-71.5,59,-71.5
58,-67.5,59,-67.5
58,-57.5,59,-57.5
58,-45.5,59,-45.5
58,-41.5,59,-41.5
58,-34.5,59,-34.5
58,-37.5,59,-37.5
58,-28.5,59,-28.5
58,-17.5,59,-17.5
58,-11.5,59,-11.5
59.5,-127,59.5,-126
59.5,-85,59.5,-84
59.5,-65,59.5,-64
58,-63.5,59,-63.5
59.5,-45,59.5,-44
59.5,-97,59.5,-96
59.5,-3,59.5,-2
59.5,-105,59.5,-104
60.5,-75,60.5,-74
58,-77.5,59,-77.5
59.5,-73,59.5,-72
59.5,-43,59.5,-42
59,-120,58,-120
59,-115,59,-114
58,-116.5,59,-116.5
61.5,-81,61.5,-80
59.5,-69,59.5,-68
59.5,-63,59.5,-62
60.5,-57,60.5,-56
59.5,-39,59.5,-38
60.5,-119,60.5,-118
60,-107.5,61,-107.5
60,-103.5,61,-103.5
60,-91.5,61,-91.5
60,-83.5,61,-83.5
60,-70.5,61,-70.5
60,-65.5,61,-65.5
60,-61.5,61,-61.5
60,-50.5,61,-50.5
60,-45.5,61,-45.5
60,-40.5,61,-40.5
60,-21.5,61,-21.5
60,-15.5,61,-15.5
60,-1.5,61,-1.5
63.5,-69,63.5,-68
61.5,-25,61.5,-24
60,-30.5,61,-30.5
60,-5.5,61,-5.5
61.5,-3,61.5,-2
61.5,-99,61.5,-98
60,-100.5,61,-100.5
62,-67,62,-66
62,-47,62,-46
62,-23,62,-22
61.5,-13,61.5,-12
61,-12,60,-12
61.5,-107,61.5,-106
61.5,-17,61.5,-16
64.5,-5,64.5,-4
61.5,-87,61.5,-86
63.5,-79,63.5,-78
62.5,-49,62.5,-48
62,-37,62,-36
61.5,-103,61.5,-102
62,-124.5,63,-124.5
62,-119.5,63,-119.5
62,-111.5,63,-111.5
62,-114.5,63,-114.5
62,-105.5,63,-105.5
62,-101.5,63,-101.5
62,-96.5,63,-96.5
63,-86,62,-86
62,-89.5,63,-89.5
62,-75.5,63,-75.5
62,-62.5,63,-62.5
62,-55.5,63,-55.5
62,-44.5,63,-44.5
62,-32.5,63,-32.5
62,-21.5,63,-21.5
62,-17.5,63,-17.5
63.5,-55,63.5,-54
63.5,-13,63.5,-12
62,-13.5,63,-13.5
63.5,-121,63.5,-120
63.5,-105,63.5,-104
63.5,-101,63.5,-100
63,-95,63,-94
65.5,-77,65.5,-76
63.5,-51,63.5,-50
62,-51.5,63,-51.5
63.5,-41,63.5,-40
62,-39.5,63,-39.5
63.5,-21,63.5,-20
63.5,-127,63.5,-126
63.5,-117,63.5,-116
63.5,-85,63.5,-84
63.5,-71,63.5,-70
63.5,-59,63.5,-58
64.5,-53,64.5,-52
63.5,-43,63.5,-42
64.5,-39,64.5,-38
63.5,-29,63.5,-28
63.5,-19,63.5,-18
64,-118.5,65,-118.5
64,-107.5,65,-107.5
64,-101.5,65,-101.5
64,-82.5,65,-82.5
64,-72.5,65,-72.5
64,-56.5,65,-56.5
64,-49.5,65,-49.5
64,-41.5,65,-41.5
64,-27.5,65,-27.5
64,-21.5,65,-21.5
64,-11.5,65,-11.5
66.5,-127,66.5,-126
64,-124.5,65,-124.5
65.5,-19,65.5,-18
64,-17.5,65,-17.5
65.5,-111,65.5,-110
65.5,-99,65.5,-98
65,-98,64,-98
65.5,-75,65.5,-74
66.5,-3,66.5,-2
65,-2,64,-2
65.5,-67,65.5,-66
67.5,-37,67.5,-36
65,-36,64,-36
65,-1,65,0
66.5,-123,66.5,-122
66.5,-103,66.5,-102
65.5,-91,65.5,-90
64,-88.5,65,-88.5
65.5,-87,65.5,-86
65.5,-27,65.5,-26
65.5,-23,65.5,-22
66.5,-17,66.5,-16
65.5,-11,65.5,-10
67.5,-97,67.5,-96
65.5,-47,65.5,-46
68.5,-35,68.5,-34
67.25,-125,67.25,-124
66,-112.5,67,-112.5
66,-99.5,67,-99.5
66,-89.5,67,-89.5
66,-85.5,67,-85.5
66,-79.5,67,-79.5
66,-72.5,67,-72.5
66,-69.5,67,-69.5
66,-50.5,67,-50.5
66,-45.5,67,-45.5
66,-40.5,67,-40.5
66,-24.5,67,-24.5
66,-7.5,67,-7.5
67.5,-67,67.5,-66
66,-62.5,67,-62.5
67.5,-11,67.5,-10
66,-12.5,67,-12.5
69.5,-115,69.5,-114
68.5,-101,68.5,-100
67.5,-89,67.5,-88
67.5,-85,67.5,-84
67.5,-49,67.5,-48
67.5,-45,67.5,-44
67.5,-43,67.5,-42
68.5,-15,68.5,-14
67.5,-7,67.5,-6
67.5,-121,67.5,-120
66,-118.5,67,-118.5
67.5,-117,67.5,-116
68.5,-109,68.5,-108
66,-107.5,67,-107.5
67.5,-57,67.5,-56
66,-57.5,67,-57.5
67.5,-29,67.5,-28
66,-29.5,67,-29.5
69.5,-33,69.5,-32
66,-31.5,67,-31.5
69.5,-107,69.5,-106
67.5,-81,67.5,-80
68.5,-71,68.5,-70
70.5,-59,70.5,-58
68.5,-31,68.5,-30
68,-125.5,69,-125.5
68,-121.5,69,-121.5
68,-103.5,69,-103.5
68,-93.5,69,-93.5
68,-90.5,69,-90.5
68,-83.5,69,-83.5
68,-79.5,69,-79.5
68,-77.5,69,-77.5
68,-55.5,69,-55.5
68,-47.5,69,-47.5
68,-43.5,69,-43.5
68,-27.5,69,-27.5
68,-19.5,69,-19.5
68,-7.5,69,-7.5
68,-3.5,69,-3.5
68,-117.5,69,-117.5
69.5,-55,69.5,-54
70.5,-125,70.5,-124
69.5,-75,69.5,-74
68,-73.5,69,-73.5
72.5,-73,72.5,-72
69.5,-63,69.5,-62
69,-62,68,-62
69.5,-51,69.5,-50
68,-51.5,69,-51.5
72.5,-119,72.5,-118
69.5,-113,69.5,-112
70.5,-105,70.5,-104
69.5,-83,69.5,-82
70.5,-61,70.5,-60
69.5,-47,69.5,-46
69.5,-27,69.5,-26
71.5,-9,71.5,-8
69.5,-93,69.5,-92
69.5,-79,69.5,-78
69.5,-23,69.5,-22
70,-111.5,71,-111.5
70,-109.5,71,-109.5
70,-101.5,71,-101.5
70,-95.5,71,-95.5
70,-89.5,71,-89.5
70,-85.5,71,-85.5
70,-81.5,71,-81.5
70,-76.5,71,-76.5
70,-68.5,71,-68.5
70,-63.5,71,-63.5
70,-55.5,71,-55.5
70,-45,71,-45
70,-40.5,71,-40.5
70,-29.5,71,-29.5
70,-24.5,71,-24.5
70,-16.5,71,-16.5
71.5,-51,71.5,-50
71.5,-1,71.5,0
70,-2.5,71,-2.5
71.5,-123,71.5,-122
71,-122,70,-122
71.5,-103,71.5,-102
71.5,-95,71.5,-94
71.5,-85,71.5,-84
71.5,-81,71.5,-80
71.5,-67,71.5,-66
71.5,-65,71.5,-64
72.5,-57,72.5,-56
71.5,-29,71.5,-28
72.5,-21,72.5,-20
70,-19.5,71,-19.5
71.5,-13,71.5,-12
70,-11.5,71,-11.5
71,-121,71,-120
72.5,-11,72.5,-10
72.5,-111,72.5,-110
71.5,-45,71.5,-44
71.5,-19,71.5,-18
71.5,-5,71.5,-4
72,-123.5,73,-123.5
72,-125.5,73,-125.5
72,-113.5,73,-113.5
72,-105.5,73,-105.5
72,-101.5,73,-101.5
72,-96.5,73,-96.5
72,-91.5,73,-91.5
72,-85.5,73,-85.5
72,-79.5,73,-79.5
72,-65.5,73,-65.5
72,-68.5,73,-68.5
72,-51.5,73,-51.5
72,-33.5,73,-33.5
72,-27.5,73,-27.5
72,-15.5,73,-15.5
72,-5.5,73,-5.5
72,-1.5,73,-1.5
73.5,-61,73.5,-60
73.5,-33,73.5,-32
73.5,-127,73.5,-126
73.5,-113,73.5,-112
73.5,-101,73.5,-100
73.5,-87,73.5,-86
73.5,-79,73.5,-78
73.5,-77,73.5,-76
73.5,-71,73.5,-70
73.5,-49,73.5,-48
72,-47.5,73,-47.5
73.5,-47,73.5,-46
73.5,-27,73.5,-26
73.5,-23,73.5,-22
72,-23.5,73,-23.5
73.5,-89,73.5,-88
73.5,-55,73.5,-54
72,-53.5,73,-53.5
73.5,-7,73.5,-6
73.5,-3,73.5,-2
74.5,-53,74.5,-52
74,-114.5,75,-114.5
74,-109.5,75,-109.5
74,-106.5,75,-106.5
74,-101.5,75,-101.5
74,-89.5,75,-89.5
74,-80.5,75,-80.5
74,-59.5,75,-59.5
74,-55.5,75,-55.5
74,-49.5,75,-49.5
74,-40.5,75,-40.5
74,-31.5,75,-31.5
74,-27.5,75,-27.5
74,-21.5,75,-21.5
74,-11.5,75,-11.5
74,-7.5,75,-7.5
74,-3.5,75,-3.5
82,-127,82,-126
75.5,-77,75.5,-76
74,-75.5,75,-75.5
75.5,-123,75.5,-122
75,-122,74,-122
75.5,-121,75.5,-120
75.5,-35,75.5,-34
75.5,-117,75.5,-116
75.5,-103,75.5,-102
80.5,-83,80.5,-82
76.5,-63,76.5,-62
74,-64.5,75,-64.5
75.5,-51,75.5,-50
75.5,-5,75.5,-4
77.5,-99,77.5,-98
75,-98,74,-98
75.5,-93,75.5,-92
76.5,-91,76.5,-90
75.5,-75,75.5,-74
75.5,-67,75.5,-66
75.5,-29,75.5,-28
75.5,-13,75.5,-12
76,-123.5,77,-123.5
76,-119.5,77,-119.5
76,-115.5,77,-115.5
76,-101.5,77,-101.5
76,-94.5,77,-94.5
76,-78.5,77,-78.5
76,-73.5,77,-73.5
76,-68.5,77,-68.5
76,-55.5,77,-55.5
76,-49.5,77,-49.5
76,-31.5,77,-31.5
76,-13.5,77,-13.5
76,-2.5,77,-2.5
78.5,-119,78.5,-118
77.5,-1,77.5,0
77.5,-125,77.5,-124
77,-115,77,-114
77.5,-101,77.5,-100
77.5,-97,77.5,-96
77.5,-81,77.5,-80
77.5,-49,77.5,-48
79.5,-15,79.5,-14
78.5,-113,78.5,-112
76,-112,77,-112
77.5,-59,77.5,-58
77.5,-37,77.5,-36
76,-37.5,77,-37.5
77.5,-27,77.5,-26
76,-21.5,77,-21.5
77.5,-107,77.5,-106
77.5,-89,77.5,-88
76,-86.5,77,-86.5
77.5,-71,77.5,-70
79.5,-17,79.5,-16
77.5,-11,77.5,-10
76,-9.5,77,-9.5
77.5,-85,77.5,-84
77.5,-39,77.5,-38
77.5,-9,77.5,-8
78,-123.5,79,-123.5
78,-115.5,79,-115.5
78,-107.5,79,-107.5
78,-101.5,79,-101.5
78,-94.5,79,-94.5
78,-89.5,79,-89.5
78,-85.5,79,-85.5
78,-77.5,79,-77.5
78,-63.5,79,-63.5
78,-66.5,79,-66.5
78,-59.5,79,-59.5
78,-51.5,79,-51.5
78,-39.5,79,-39.5
78,-35.5,79,-35.5
78,-11.5,79,-11.5
78,-7.5,79,-7.5
78,-1.5,79,-1.5
79.5,-71,79.5,-70
79.5,-27,79.5,-26
78,-29.5,79,-29.5
82.5,-117,82.5,-116
79.5,-87,79.5,-86
79.5,-75,79.5,-74
80.5,-55,80.5,-54
80.5,-43,80.5,-42
78,-44.5,79,-44.5
81.5,-41,81.5,-40
79.5,-35,79.5,-34
80.5,-109,80.5,-108
80.5,-69,80.5,-68
79.5,-47,79.5,-46
78,-19.5,79,-19.5
80.5,-13,80.5,-12
82.5,-123,82.5,-122
79.5,-103,79.5,-102
79.5,-93,79.5,-92
79.5,-33,79.5,-32
79.5,-3,79.5,-2
78,-21.5,79,-21.5
80.5,-21,80.5,-20
79.5,-7,79.5,-6
81.25,-29,81.25,-28
80,-119.5,81,-119.5
80,-113.5,81,-113.5
80,-103.5,81,-103.5
80,-99.5,81,-99.5
80,-91.5,81,-91.5
80,-85.5,81,-85.5
80,-72.5,81,-72.5
80,-36.5,81,-36.5
80,-31.5,81,-31.5
80,-25.5,81,-25.5
80,-4.5,81,-4.5
81.5,-121,81.5,-120
81.5,-47,81.5,-46
81.5,-101,81.5,-100
82.5,-97,82.5,-96
80,-95.5,81,-95.5
81.5,-95,81.5,-94
83.5,-85,83.5,-84
81.5,-57,81.5,-56
80,-58.5,81,-58.5
81.5,-39,81.5,-38
81.5,-31,81.5,-30
81.5,-25,81.5,-24
81.5,-9,81.5,-8
82.5,-115,82.5,-114
82.5,-91,82.5,-90
84.5,-81,84.5,-80
81.5,-105,81.5,-104
81.5,-61,81.5,-60
82,-125.5,83,-125.5
82,-107.5,83,-107.5
82,-99.5,83,-99.5
82,-87.5,83,-87.5
83,-61,82,-61
82,-55.5,83,-55.5
83,-52,82,-52
82,-43.5,83,-43.5
82,-36.5,83,-36.5
82,-29.5,83,-29.5
82,-23.5,83,-23.5
82,-15.5,83,-15.5
82,-11.5,83,-11.5
82,-7.5,83,-7.5
83.5,-125,83.5,-124
83.5,-111,83.5,-110
82,-103.5,83,-103.5
83.5,-45,83.5,-44
84.5,-29,84.5,-28
87.5,-21,87.5,-20
82,-19.5,83,-19.5
84.5,-15,84.5,-14
84.5,-1,84.5,0
82,-3.5,83,-3.5
83.5,-103,83.5,-102
83.5,-99,83.5,-98
83.5,-87,83.5,-86
83.5,-53,83.5,-52
83.5,-35,83.5,-34
83.5,-19,83.5,-18
83.5,-11,83.5,-10
84.5,-107,84.5,-106
84.5,-79,84.5,-78
82,-76.5,83,-76.5
82,-72.5,83,-72.5
86.5,-23,86.5,-22
83.5,-75,83.5,-74
84.5,-7,84.5,-6
84,-125.5,85,-125.5
84,-113.5,85,-113.5
84,-100.5,85,-100.5
84,-97.5,85,-97.5
84,-91.5,85,-91.5
84,-87.5,85,-87.5
84,-73.5,85,-73.5
84,-49.5,85,-49.5
84,-53.5,85,-53.5
84,-42.5,85,-42.5
84,-32.5,85,-32.5
84,-25.5,85,-25.5
84,-9.5,85,-9.5
89.5,-111,89.5,-110
85.5,-97,85.5,-96
85.5,-59,85.5,-58
84,-57.5,85,-57.5
85.5,-19,85.5,-18
86.5,-121,86.5,-120
84,-119.5,85,-119.5
85.5,-119,85.5,-118
85.5,-113,85.5,-112
85.5,-47,85.5,-46
86.5,-39,86.5,-38
84,-37.5,85,-37.5
86.5,-37,86.5,-36
85,-31,85,-30
85.5,-9,85.5,-8
85.5,-5,85.5,-4
85.5,-93,85.5,-92
85.5,-89,85.5,-88
86.5,-73,86.5,-72
87.5,-69,87.5,-68
84,-66.5,85,-66.5
85.5,-57,85.5,-56
85.5,-55,85.5,-54
86.5,-25,86.5,-24
85.5,-65,85.5,-64
86,-123.5,87,-123.5
86,-117.5,87,-117.5
86,-113.5,87,-113.5
86,-107.5,87,-107.5
86,-97.5,87,-97.5
86,-93.5,87,-93.5
86,-87.5,87,-87.5
86,-89.5,87,-89.5
86,-83.5,87,-83.5
86,-77.5,87,-77.5
86,-75.5,87,-75.5
86,-65.5,87,-65.5
86,-60.5,87,-60.5
86,-55.5,87,-55.5
86,-44.5,87,-44.5
86,-27.5,87,-27.5
86,-16.5,87,-16.5
86,-9.5,87,-9.5
86,-5.5,87,-5.5
88.5,-1,88.5,0
86,-1.5,87,-1.5
88.5,-33,88.5,-32
87.5,-109,87.5,-108
90.5,-103,90.5,-102
86,-101.5,87,-101.5
87.5,-95,87.5,-94
92,-91,92,-90
87.5,-87,87.5,-86
87.5,-75,87.5,-74
87.5,-67,87.5,-66
88.5,-63,88.5,-62
87.5,-49,87.5,-48
87.5,-27,87.5,-26
87.5,-11,87.5,-10
87.5,-3,87.5,-2
88.5,-125,88.5,-124
87.5,-115,87.5,-114
89.5,-99,89.5,-98
88.5,-43,88.5,-42
94.5,-101,94.5,-100
88,-121.5,89,-121.5
88,-107.5,89,-107.5
88,-95.5,89,-95.5
88,-83.5,89,-83.5
88,-77.5,89,-77.5
88,-71.5,89,-71.5
88,-65.5,89,-65.5
88,-39.5,89,-39.5
88,-35.5,89,-35.5
88,-25.5,89,-25.5
88,-15.75,89,-15.75
88,-6.5,89,-6.5
89.5,-115,89.5,-114
88,-113.5,89,-113.5
89.5,-49,89.5,-48
88,-53.5,89,-53.5
89.5,-27,89.5,-26
89.5,-13,89.5,-12
89.5,-119,89.5,-118
89.5,-107,89.5,-106
89.5,-97,89.5,-96
90.5,-47,90.5,-46
88,-45.5,89,-45.5
89.5,-45,89.5,-44
89.5,-35,89.5,-34
92.5,-123,92.5,-122
90.5,-113,90.5,-112
89.5,-71,89.5,-70
89.5,-65,89.5,-64
90.5,-41,90.5,-40
89.5,-59,89.5,-58
90,-116.5,91,-116.5
90,-119.5,91,-119.5
90,-107.5,91,-107.5
90,-95.5,91,-95.5
90,-84.5,91,-84.5
90,-69.5,91,-69.5
90,-63.5,91,-63.5
90,-59.5,91,-59.5
90,-50.5,91,-50.5
90,-43.5,91,-43.5
90,-36.5,91,-36.5
90,-31.5,91,-31.5
90,-27.5,91,-27.5
90,-23.5,91,-23.5
90,-1.5,91,-1.5
90,-125.5,91,-125.5
91.5,-33,91.5,-32
91.5,-13,91.5,-12
90,-15.5,91,-15.5
91.5,-121,91.5,-120
91.5,-109,91.5,-108
91.5,-73,91.5,-72
90,-76.5,91,-76.5
91.5,-61,91.5,-60
91.5,-57,91.5,-56
90,-56,91,-56
91.5,-55,91.5,-54
91.5,-53,91.5,-52
91.5,-39,91.5,-38
91.5,-25,91.5,-24
91.5,-3,91.5,-2
95.5,-127,95.5,-126
92.5,-95,92.5,-94
91.5,-19,91.5,-18
91.5,-81,91.5,-80
90,-7.5,91,-7.5
92.5,-7,92.5,-6
92,-114.5,93,-114.5
92,-106.5,93,-106.5
92,-87.5,93,-87.5
92,-81.5,93,-81.5
92,-74.5,93,-74.5
92,-63.5,93,-63.5
92,-67.5,93,-67.5
92,-57.5,93,-57.5
92,-53.5,93,-53.5
92,-42.5,93,-42.5
92,-37.5,93,-37.5
92,-33.5,93,-33.5
92,-26.5,93,-26.5
92,-21.5,93,-21.5
92,-16.5,93,-16.5
92,-11.5,93,-11.5
92,-3.5,93,-3.5
92,-47.5,93,-47.5
93.5,-85,93.5,-84
93.5,-15,93.5,-14
93.5,-117,93.5,-116
93.5,-105,93.5,-104
93.5,-83,93.5,-82
93.5,-77,93.5,-76
93.5,-59,93.5,-58
93.5,-49,93.5,-48
94.5,-45,94.5,-44
93.5,-23,93.5,-22
93.5,-11,93.5,-10
93.5,-5,93.5,-4
93,-37,93,-36
96.5,-35,96.5,-34
93.5,-69,93.5,-68
93.5,-29,93.5,-28
94,-117.5,95,-117.5
94,-103.5,95,-103.5
94,-88.5,95,-88.5
94,-83.5,95,-83.5
94,-77.5,95,-77.5
94,-72.75,95,-72.75
94,-69.5,95,-69.5
94,-61.5,95,-61.5
94,-56,95,-56
94,-49.5,95,-49.5
94,-30.5,95,-30.5
94,-17.5,95,-17.5
94,-8.5,95,-8.5
94,-2.5,95,-2.5
94,-95.5,95,-95.5
95.5,-77,95.5,-76
95.5,-23,95.5,-22
95.5,-7,95.5,-6
96.5,-1,96.5,0
95.5,-65,95.5,-64
95.5,-57,95.5,-56
96.5,-39,96.5,-38
95.5,-21,95.5,-20
95.5,-33,95.5,-32
96.5,-119,96.5,-118
95.5,-107,95.5,-106
94,-108.5,95,-108.5
96.5,-97,96.5,-96
98.5,-53,98.5,-52
94,-51.5,95,-51.5
96.5,-111,96.5,-110
95.5,-71,95.5,-70
96,-123.5,97,-123.5
96,-105.5,97,-105.5
96,-73.5,97,-73.5
96,-65.5,97,-65.5
96,-67.5,97,-67.5
96,-55.5,97,-55.5
96,-57.5,97,-57.5
96,-46.5,97,-46.5
96,-21.5,97,-21.5
96,-11.5,97,-11.5
97.5,-33,97.5,-32
96,-30.5,97,-30.5
97.5,-7,97.5,-6
98,-125,98,-124
97.5,-105,97.5,-104
98.5,-69,98.5,-68
97.5,-61,97.5,-60
97.5,-59,97.5,-58
100.5,-43,100.5,-42
96,-41.5,97,-41.5
97.5,-41,97.5,-40
97.5,-29,97.5,-28
97.5,-27,97.5,-26
96,-26,97,-26
99.5,-25,99.5,-24
98.5,-93,98.5,-92
96,-92,97,-92
97.5,-87,97.5,-86
98.5,-117,98.5,-116
96,-114.5,97,-114.5
97.5,-113,97.5,-112
97.5,-83,97.5,-82
96,-80.5,97,-80.5
102,-79,102,-78
97.5,-55,97.5,-54
98.5,-49,98.5,-48
97.5,-19,97.5,-18
96,-16.5,97,-16.5
97.5,-15,97.5,-14
97.5,-11,97.5,-10
98,-121.5,99,-121.5
98,-111.5,99,-111.5
98,-103.5,99,-103.5
98,-84.5,99,-84.5
98,-59.5,99,-59.5
98,-39.5,99,-39.5
98,-27.5,99,-27.5
98,-19.5,99,-19.5
98,-12.5,99,-12.5
98,-7.5,99,-7.5
98,-2.5,99,-2.5
100.5,-109,100.5,-108
98,-107.5,99,-107.5
99.5,-103,99.5,-102
98,-97.5,99,-97.5
102.5,-55,102.5,-54
98,-55.5,99,-55.5
100.5,-11,100.5,-10
99.5,-89,99.5,-88
98,-89.5,99,-89.5
100.5,-75,100.5,-74
98,-75.5,99,-75.5
100.5,-73,100.5,-72
98,-71.5,99,-71.5
99.5,-71,99.5,-70
99.5,-47,99.5,-46
98,-45.5,99,-45.5
99.5,-107,99.5,-106
99.5,-57,99.5,-56
99,-45,99,-44
100.5,-5,100.5,-4
100.5,-99,100.5,-98
99.5,-67,99.5,-66
98,-64.5,99,-64.5
99.5,-63,99.5,-62
100.5,-9,100.5,-8
99.5,-21,99.5,-20
100,-114.5,101,-114.5
100,-118.5,101,-118.5
100,-104.5,101,-104.5
100,-93.5,101,-93.5
100,-86.5,101,-86.5
100,-69.5,101,-69.5
100,-67.5,101,-67.5
100,-63.5,101,-63.5
100,-58.5,101,-58.5
100,-47.5,101,-47.5
100,-38.5,101,-38.5
100,-32.5,101,-32.5
100,-21.5,101,-21.5
104.5,-127,104.5,-126
101.5,-81,101.5,-80
100,-82.5,101,-82.5
101.5,-17,101.5,-16
100,-15.5,101,-15.5
101.5,-121,101.5,-120
101,-31,101,-30
102.5,-29,102.5,-28
100,-27.5,101,-27.5
102.5,-113,102.5,-112
101.5,-65,101.5,-64
101.5,-61,101.5,-60
103.5,-41,103.5,-40
101.5,-27,101.5,-26
102.5,-23,102.5,-22
102.5,-95,102.5,-94
101.5,-1,101.5,0
101.5,-85,101.5,-84
101.5,-15,101.5,-14
104,-21,104,-20
102,-119.5,103,-119.5
102,-109.5,103,-109.5
102,-107.5,103,-107.5
102,-101.5,103,-101.5
102,-97.5,103,-97.5
102,-85.5,103,-85.5
102,-77.5,103,-77.5
102,-73.5,103,-73.5
102,-62.5,103,-62.5
102,-51.5,103,-51.5
102,-34.5,103,-34.5
102,-25.5,103,-25.5
102,-17.5,103,-17.5
102,-12.5,103,-12.5
102,-7.5,103,-7.5
102,-2.5,103,-2.5
103.5,-19,103.5,-18
103.5,-7,103.5,-6
103.5,-1,103.5,0
103.5,-123,103.5,-122
102,-123.5,103,-123.5
104.5,-115,104.5,-114
103,-116,102,-116
104,-103,104,-102
105.5,-97,105.5,-96
103.5,-93,103.5,-92
102,-89.5,103,-89.5
103.5,-77,103.5,-76
103.5,-59,103.5,-58
104.5,-125,104.5,-124
104.5,-107,104.5,-106
105.5,-39,105.5,-38
104.5,-119,104.5,-118
103.5,-71,103.5,-70
102,-68.5,103,-68.5
103.5,-67,103.5,-66
103.5,-87,103.5,-86
103.5,-51,103.5,-50
104,-121.5,105,-121.5
104,-110.5,105,-110.5
104,-100.5,105,-100.5
104,-93.5,105,-93.5
104,-87.5,105,-87.5
104,-73.5,105,-73.5
104,-64.5,105,-64.5
104,-48.5,105,-48.5
104,-43.5,105,-43.5
104,-30.5,105,-30.5
104,-23.5,105,-23.5
104,-19.5,105,-19.5
104,-5.5,105,-5.5
104,-1.5,105,-1.5
105.5,-45,105.5,-44
105.5,-19,105.5,-18
105,-109,105,-108
107.5,-57,107.5,-56
104,-57.5,105,-57.5
106.5,-37,106.5,-36
104,-35.5,105,-35.5
110.5,-99,110.5,-98
105.5,-85,105.5,-84
104,-84,105,-84
106.5,-79,106.5,-78
105.5,-35,105.5,-34
104,-9.5,105,-9.5
105.5,-5,105.5,-4
105.5,-121,105.5,-120
105.5,-89,105.5,-88
105.5,-63,105.5,-62
105.5,-47,105.5,-46
105.5,-33,105.5,-32
106.5,-27,106.5,-26
104,-25.5,105,-25.5
106.5,-3,106.5,-2
106.5,-25,106.5,-24
105.5,-11,105.5,-10
106,-123.5,107,-123.5
106,-119.5,107,-119.5
106,-113.5,107,-113.5
106,-115.5,107,-115.5
106,-109.5,107,-109.5
106,-105.5,107,-105.5
106,-89.5,107,-89.5
106,-85.5,107,-85.5
106,-50.5,107,-50.5
106,-53.5,107,-53.5
106,-45.5,107,-45.5
106,-41.5,107,-41.5
106,-33.5,107,-33.5
106,-16.5,107,-16.5
106,-5.5,107,-5.5
108.5,-105,108.5,-104
107.5,-91,107.5,-90
106,-61.5,107,-61.5
108.5,-55,108.5,-54
109.5,-11,109.5,-10
106,-11.5,107,-11.5
107.5,-123,107.5,-122
107.5,-117,107.5,-116
107.5,-111,107.5,-110
109.5,-103,109.5,-102
